,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
30_17231893147201.png,A,B,E,C,E,C,B,A,C,D,E,B,A,E,E,E,A,C,D,A,B,C,A,D,E,C,C,C,A,C,A,D,C,C,C,D,A,C,E,E,B,B,A,A,B,D,A,A,D,D,B,A,B,C,D,B,D,B,B,A,D,B
30_17231909171271.png,C,C,B,C,A,B,A,E,C,A,E,B,A,B,D,D,D,B,B,C,E,B,A,E,D,D,D,B,A,E,A,A,C,C,D,B,C,C,E,C,B,C,C,C,D,B,A,A,C,A,C,B,D,D,B,D,A,C,A,B,C,B
30_17232179441261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232186131271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231907777181.png,A,A,D,E,E,A,B,A,D,E,D,B,B,D,E,C,A,A,B,B,E,E,B,B,C,B,A,C,A,A,C,D,A,A,B,B,B,D,B,B,A,B,C,D,A,B,E,B,D,A,B,A,A,D,C,D,C,A,B,B,C,C
30_17231908041121.png,D,E,D,C,B,C,B,B,A,C,E,C,A,A,D,C,E,C,B,C,D,E,D,C,B,D,D,E,D,A,A,A,C,B,B,C,D,D,C,B,D,D,B,B,B,C,D,A,A,B,C,D,C,B,A,C,C,C,B,A,B,C
30_17231893241121.png,C,B,D,A,A,E,C,D,A,A,D,C,C,A,D,A,E,B,C,B,D,B,A,D,B,A,E,A,D,A,D,D,B,B,B,C,C,C,C,A,D,C,D,D,C,B,A,A,A,B,A,E,B,B,B,B,B,B,B,B,B,B
30_17231863111351.png,C,B,E,B,A,E,B,A,A,E,E,A,D,D,E,B,C,A,E,C,C,A,D,C,B,E,A,C,C,D,C,A,D,B,C,D,C,A,A,D,D,D,D,C,A,C,B,B,C,C,B,B,A,A,A,C,A,C,A,A,C,D
30_17232182111351.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231824847631.png,E,E,B,A,D,E,D,A,B,D,A,E,D,E,A,B,D,B,C,D,A,A,C,D,D,C,E,E,E,D,C,D,A,C,B,A,A,D,D,B,A,B,A,E,B,A,D,B,D,B,B,A,A,C,C,A,C,C,B,B,A,A
30_17231867741261.png,C,C,C,B,D,B,A,D,E,A,D,B,D,A,B,B,E,A,C,E,B,E,A,C,C,B,D,A,A,D,B,B,A,C,A,A,B,C,B,C,D,D,C,A,A,C,C,D,B,C,A,A,B,D,D,E,E,B,B,C,B,D
30_17231816761271.png,E,B,C,D,D,B,E,A,D,A,A,B,B,B,B,D,C,#,D,A,D,D,D,D,C,E,B,E,A,B,E,B,C,C,B,C,C,C,B,C,B,C,A,D,D,E,A,D,C,C,C,B,D,C,B,D,A,C,A,A,B,B
30_17231909521271.png,E,B,E,E,D,B,A,B,E,A,C,E,B,C,D,A,A,B,A,B,C,E,D,C,A,A,A,B,E,B,B,B,C,C,D,B,E,A,C,A,C,C,A,B,A,E,A,B,B,C,C,A,D,C,B,D,A,C,B,A,A,D
30_17231909621281.png,E,C,D,E,E,C,B,B,C,A,A,D,C,A,D,E,E,B,B,E,A,B,B,B,A,B,C,B,D,B,A,C,B,C,C,C,A,A,B,A,D,B,B,B,A,B,D,*,B,A,C,A,A,D,B,B,A,C,A,D,B,B
30_17231906421351.png,C,B,E,B,A,C,B,A,A,E,D,A,C,C,C,E,C,E,C,D,#,A,B,B,B,A,D,A,C,A,B,A,D,B,C,D,D,C,A,#,C,C,C,B,A,C,D,#,C,C,B,B,A,B,B,C,A,C,A,A,C,D
30_17231882387161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231875201261.png,D,D,A,B,B,E,A,E,E,E,B,B,B,A,A,A,E,D,A,A,E,B,C,C,B,D,A,A,C,D,A,C,A,B,A,A,C,A,A,B,D,B,B,C,A,C,C,C,D,C,A,C,C,C,D,D,A,A,B,E,B,B
30_1723182056541.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232189527201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231886661261.png,D,E,B,B,E,D,A,D,D,A,D,B,C,A,D,C,E,C,D,A,B,D,C,E,B,B,A,E,D,D,B,C,A,C,A,A,C,A,D,B,D,B,B,A,B,D,D,A,B,C,C,D,A,B,E,B,#,B,B,C,B,D
30_17231862901351.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231875191261.png,D,D,A,B,D,D,A,D,D,C,D,B,B,A,A,C,E,C,C,A,B,D,C,C,A,E,A,E,A,A,A,A,A,B,A,A,A,C,B,B,D,B,B,A,C,B,B,B,D,C,D,D,A,A,A,B,#,A,A,B,B,B
30_17231881977161.png,C,C,A,D,B,E,C,D,B,C,C,E,B,C,E,B,C,B,C,A,A,B,B,A,B,D,B,C,B,A,A,B,A,B,C,B,B,B,C,D,B,#,#,A,A,D,A,C,A,B,A,#,#,#,C,B,B,A,A,B,D,D
30_17231813767161.png,A,C,D,D,E,D,E,D,B,B,C,D,A,C,D,A,B,C,A,C,B,D,C,A,B,B,D,B,D,B,D,B,D,C,D,C,C,B,A,D,A,#,#,A,D,B,B,C,A,C,A,#,#,#,C,C,B,A,C,A,A,A
30_17231862941351.png,D,C,C,C,A,E,B,E,A,E,D,A,D,C,E,E,C,A,E,D,A,A,B,A,B,A,D,E,E,C,E,A,D,B,C,C,D,D,B,D,C,D,C,B,D,A,C,C,C,C,B,B,A,B,B,C,A,C,A,B,A,D
30_17231816861271.png,E,B,C,B,B,D,E,C,D,B,A,B,B,D,D,E,D,A,A,A,A,D,E,A,D,E,B,D,A,B,D,B,C,C,B,C,A,C,B,D,B,C,A,D,D,D,D,B,C,C,B,D,B,A,B,D,A,C,B,D,B,B
30_17231909211271.png,C,B,B,B,A,B,E,B,C,B,A,B,B,D,D,E,A,B,A,E,C,A,E,E,D,A,A,E,A,A,E,C,C,C,B,D,A,C,A,C,B,B,A,D,B,E,E,B,B,C,C,A,C,A,D,B,A,C,A,A,C,D
30_17231867931281.png,E,C,B,D,E,C,B,B,C,D,C,D,B,D,C,E,A,B,B,C,C,E,D,A,A,D,C,B,D,A,B,B,B,C,A,C,B,E,B,A,D,B,C,D,C,C,D,A,B,A,A,D,B,*,D,A,A,D,C,B,B,B
30_17231869801261.png,C,E,B,B,B,D,A,A,A,A,D,B,D,A,D,C,E,D,E,A,B,D,A,D,A,B,C,E,D,D,C,A,A,C,A,A,C,A,D,B,D,B,B,A,A,D,B,C,B,C,A,D,C,D,D,D,A,B,B,C,B,A
30_17231862611261.png,*,D,*,B,*,*,*,C,*,A,*,B,*,A,*,A,D,D,*,C,*,*,*,A,*,*,*,*,*,D,*,C,A,D,A,A,C,A,D,B,D,B,B,A,A,B,B,A,B,C,A,D,B,E,D,D,C,B,B,C,C,A
30_17231816381271.png,D,C,A,D,A,A,C,B,B,C,A,B,D,D,C,A,D,#,B,A,C,E,D,D,D,A,A,E,A,A,B,A,C,C,D,B,A,A,C,D,B,A,A,C,B,D,B,A,B,C,A,A,B,C,C,B,A,C,B,A,D,C
30_17231886871261.png,D,E,B,B,E,D,C,B,D,B,A,E,C,A,D,C,E,A,B,A,B,D,E,C,D,B,D,A,E,A,C,*,B,C,A,B,B,D,E,A,D,B,B,D,D,C,C,D,B,C,A,B,D,A,D,E,C,A,D,C,A,E
30_17231866781261.png,E,C,A,B,B,D,A,D,D,A,D,B,C,A,D,B,E,C,D,D,B,D,E,B,D,C,A,B,A,D,B,C,A,C,A,A,#,D,E,D,D,B,B,C,B,D,B,#,B,C,A,B,D,B,C,B,A,B,B,C,A,D
30_17231799701261.png,B,D,E,B,D,A,A,C,B,A,D,E,C,C,A,C,E,C,D,E,B,D,E,E,A,B,C,E,C,D,B,B,A,C,A,A,A,D,D,B,D,B,B,A,B,B,B,C,B,C,A,D,C,D,D,B,D,B,B,C,B,C
30_17231907417171.png,E,E,D,D,D,A,E,A,D,B,A,C,C,A,A,C,D,E,E,B,B,A,A,B,C,D,B,D,E,C,A,B,A,D,D,D,C,B,A,A,A,C,A,A,A,C,B,A,C,A,B,D,B,C,A,A,C,A,C,C,D,D
30_17231909161271.png,B,A,A,A,D,B,C,C,D,B,E,B,D,D,D,D,C,C,E,A,D,C,C,A,D,E,B,E,A,B,D,B,C,C,B,D,A,C,B,B,B,C,A,C,B,C,B,D,C,C,C,D,D,D,E,D,A,C,A,A,A,B
30_17231862601261.png,*,*,*,*,*,*,*,*,A,A,*,*,*,*,*,*,*,*,*,C,*,*,*,A,*,*,A,*,D,D,*,C,A,C,A,A,C,C,D,B,D,B,B,A,A,D,B,A,B,C,A,D,B,E,D,D,A,B,B,D,C,A
30_17231882177161.png,C,C,C,D,A,D,E,D,B,D,C,D,C,C,D,C,C,D,A,B,B,D,A,A,E,B,B,C,C,C,C,A,D,C,A,D,B,B,C,D,A,#,#,A,C,D,A,C,A,C,A,A,#,#,A,C,B,A,A,D,B,D
30_17231909451271.png,D,D,A,A,A,A,B,C,D,C,A,B,D,A,D,D,C,D,A,A,A,D,D,B,D,E,B,A,D,B,B,B,C,C,B,B,C,A,B,D,B,D,A,B,D,D,B,B,D,D,D,B,C,C,C,D,A,C,A,A,B,D
30_17231893411121.png,B,E,D,D,C,E,D,C,B,B,B,B,D,B,D,C,E,C,C,D,D,C,D,C,C,D,B,C,D,D,D,D,A,B,B,A,A,C,B,B,D,D,A,A,C,C,D,B,D,C,A,D,A,A,A,D,A,C,C,C,A,A
30_17231907637171.png,B,E,D,D,D,A,E,A,D,B,A,C,E,A,A,C,D,A,B,E,C,D,A,B,C,D,D,E,E,C,D,C,A,D,B,C,D,C,D,B,A,C,A,C,D,C,E,B,C,C,B,D,A,C,D,C,D,A,C,A,B,A
30_17232179251261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231824817631.png,E,B,E,B,E,D,A,A,D,D,B,C,D,A,A,B,D,B,D,D,E,A,E,D,E,C,E,E,C,A,A,A,A,C,D,D,A,D,D,D,A,B,A,E,B,A,D,B,C,B,B,A,A,C,C,C,C,C,B,B,A,A
30_17231813787161.png,D,E,C,D,A,D,A,D,B,B,C,E,A,D,B,D,B,A,A,B,B,D,E,A,D,B,D,A,E,B,B,A,D,D,B,C,B,A,C,D,A,#,#,D,A,D,A,B,A,D,A,#,#,#,D,A,B,A,A,B,C,A
30_17231908121121.png,D,B,B,A,A,A,D,E,C,C,B,B,C,A,D,E,E,B,A,B,D,E,A,C,B,D,D,E,D,A,B,C,A,B,B,C,A,C,C,E,C,C,B,D,C,A,D,B,A,B,B,E,C,B,A,B,C,C,C,D,A,C
30_17232184817181.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17232182441261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231864591261.png,C,A,A,B,D,D,A,D,B,A,D,B,C,A,D,C,E,C,D,A,B,D,C,E,A,D,C,A,D,A,B,D,A,C,A,C,A,D,D,B,D,B,A,A,A,C,C,B,B,C,A,C,C,B,A,D,A,B,B,C,C,B
30_17231824291261.png,D,C,E,B,D,D,A,D,A,B,D,C,A,A,B,B,D,A,D,C,B,D,C,E,B,E,A,A,D,C,A,A,A,C,A,A,C,C,A,B,D,B,B,C,B,A,D,A,B,C,C,D,C,D,A,A,D,A,B,C,C,C
30_17231893511121.png,A,A,B,C,C,D,C,B,B,B,D,C,A,A,D,C,E,D,C,B,D,D,A,C,B,E,B,E,D,B,C,B,A,D,A,D,C,B,B,B,D,B,B,C,D,C,C,B,B,B,A,D,C,B,B,B,D,B,A,B,B,D
30_17232182101351.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231868301351.png,A,A,D,A,C,B,A,C,D,D,E,D,A,C,E,A,D,E,B,E,A,C,D,B,C,A,D,B,C,D,C,A,D,A,B,D,A,B,A,D,C,C,A,A,C,C,B,E,B,D,D,B,A,B,C,A,D,D,A,B,A,B
30_17232183627161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231907567171.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231882347161.png,C,C,C,D,C,D,E,D,B,B,C,E,C,C,E,C,B,C,A,C,B,D,B,A,D,B,D,E,B,A,C,B,D,C,B,D,C,B,D,D,A,C,B,A,D,B,B,C,A,C,A,C,B,#,A,A,B,A,A,A,#,#
30_17232177277171.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231871007171.png,E,E,D,D,D,A,E,A,E,D,A,D,A,A,B,D,A,E,B,E,D,A,A,A,E,D,C,E,E,D,A,B,A,B,A,B,D,B,B,C,A,B,A,B,A,B,B,B,C,C,B,A,C,B,D,B,D,A,B,A,B,B
30_17231882497161.png,C,D,D,D,D,A,A,D,B,D,C,E,C,A,E,C,C,C,A,C,D,D,D,B,A,B,C,E,D,D,B,D,D,D,C,A,B,B,C,D,A,B,D,B,C,A,A,C,A,C,D,B,D,#,D,E,B,A,C,B,B,C
30_17231886611261.png,C,A,A,B,B,C,D,B,A,A,D,B,C,B,D,C,E,C,D,A,B,D,C,E,B,B,A,E,D,D,C,C,A,C,A,B,C,A,A,D,D,D,C,B,A,A,A,B,B,C,A,A,D,B,B,C,D,B,A,B,D,A
30_17231893341121.png,D,E,D,D,D,C,E,D,E,B,C,C,B,A,D,C,E,A,C,B,A,B,A,C,B,E,B,D,D,A,D,D,A,B,B,D,C,C,E,B,D,C,C,C,B,B,D,A,A,B,A,B,B,B,B,D,C,C,C,B,C,C
30_17231822487181.png,E,C,C,C,B,D,D,B,A,E,D,C,E,A,B,E,A,A,B,B,D,A,E,D,C,E,C,B,A,E,C,D,A,B,A,D,C,A,D,C,A,B,D,D,A,D,A,C,D,B,B,A,A,C,C,B,C,B,A,D,D,C
30_17231799821281.png,E,A,E,E,E,C,B,B,C,A,C,*,C,D,D,E,A,B,E,C,C,B,D,B,E,D,C,B,D,D,B,B,B,C,A,D,C,C,A,C,D,B,C,A,D,B,C,A,B,A,A,D,B,A,D,A,B,C,B,A,B,A
30_17231816591271.png,B,D,A,B,E,B,B,C,C,A,B,B,A,C,A,D,B,C,B,B,A,C,B,E,A,D,A,B,C,D,A,B,C,A,B,B,A,A,B,B,B,C,C,B,B,A,B,C,D,C,A,B,A,C,A,C,A,B,B,B,D,D
30_17231824051261.png,A,B,B,B,D,A,A,D,A,A,D,C,B,A,E,C,C,C,C,D,B,A,B,C,E,B,A,B,C,D,A,A,A,B,A,A,A,C,B,A,D,B,B,A,C,A,C,C,B,C,C,B,B,C,C,A,D,A,B,B,C,B
30_17231868877181.png,A,A,A,E,B,D,C,A,B,E,B,D,B,C,B,B,A,A,D,A,E,E,B,A,C,D,D,B,C,E,E,A,A,B,A,D,C,C,D,B,A,A,A,C,B,B,E,C,D,B,B,A,C,B,B,C,C,B,B,A,D,A
30_17231799771261.png,C,C,E,B,B,D,A,D,B,E,D,C,C,A,B,C,E,C,D,E,B,D,A,C,B,B,C,E,D,D,B,C,A,C,A,A,A,D,E,D,D,B,B,A,B,B,C,C,B,C,A,D,B,B,B,D,A,D,A,C,C,D
30_17231822477181.png,A,B,B,A,B,D,E,A,B,E,D,A,C,B,E,A,A,A,B,B,D,E,E,A,C,E,E,D,A,D,E,D,A,C,B,A,D,D,C,A,A,B,B,D,B,B,B,A,D,B,B,A,B,C,B,E,C,C,B,C,D,A
30_17231816481271.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231908961271.png,B,B,C,A,D,B,A,B,C,A,E,B,B,B,C,D,C,D,E,A,A,B,B,D,E,E,B,B,C,B,B,B,C,D,D,C,B,C,B,C,B,C,A,C,B,E,C,B,C,C,C,C,D,C,E,D,A,C,A,B,B,B
30_17231881557161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231869851261.png,D,E,B,C,D,E,A,B,B,A,D,B,C,A,D,C,E,C,D,A,B,D,B,E,C,C,A,E,E,D,B,C,A,C,A,A,C,D,D,C,D,B,B,A,D,D,B,C,B,D,A,D,D,E,D,D,A,B,B,C,D,A
30_17231893181121.png,D,C,D,B,C,E,D,E,E,A,C,B,E,B,D,B,C,E,B,E,B,A,A,C,B,C,D,C,D,A,E,D,A,B,B,B,A,A,D,D,B,D,C,D,C,C,D,B,B,C,C,D,B,C,#,A,A,D,C,A,C,B
30_17231908241121.png,D,E,D,D,D,A,A,E,A,A,C,A,C,A,D,D,C,E,C,B,D,E,A,C,B,D,D,A,D,E,B,D,A,B,B,C,A,D,C,B,D,C,A,D,C,B,D,A,A,B,A,B,B,B,A,D,C,C,B,B,A,C
30_17231800037171.png,D,E,D,D,D,A,E,D,E,D,A,C,D,A,A,C,A,A,D,E,A,D,B,C,E,D,C,A,E,D,D,B,A,B,A,C,B,C,B,C,A,C,A,A,C,C,D,B,C,C,C,C,D,B,D,A,D,C,C,B,A,B
30_17231826951261.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231813527161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231862641261.png,*,*,B,B,B,D,*,C,C,A,*,*,*,A,*,C,*,C,*,C,B,*,C,A,B,B,A,*,C,D,A,C,A,C,A,A,C,C,D,B,D,B,B,A,A,D,B,A,B,C,A,D,B,E,D,D,A,B,B,C,C,A
30_17231909431271.png,A,A,E,C,A,A,D,C,A,D,C,B,C,D,A,A,A,A,A,C,D,A,D,E,B,C,B,B,B,A,A,B,C,B,C,B,E,C,B,C,B,C,B,A,A,B,A,B,C,C,A,A,A,A,C,A,A,C,B,C,A,D
30_17232182091351.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231909261271.png,A,D,C,A,A,B,E,C,D,A,A,B,A,B,D,D,D,A,B,A,D,B,C,A,C,B,B,E,C,C,C,C,C,A,D,D,B,C,B,D,B,B,A,C,A,B,A,B,C,C,D,A,B,E,E,D,A,B,A,A,C,A
30_17231816571271.png,C,C,E,E,D,B,C,C,D,A,A,B,A,B,D,A,B,B,A,A,D,E,D,C,D,D,A,B,D,A,B,B,C,C,D,B,B,A,C,A,B,C,A,A,B,A,B,D,C,C,A,B,D,C,D,D,A,C,B,D,B,D
30_17231866791261.png,E,C,B,B,B,D,A,D,D,A,D,B,C,B,D,A,E,C,D,A,B,D,C,E,A,B,A,E,D,D,B,D,A,C,A,A,C,C,D,B,D,B,B,A,B,D,B,D,B,C,A,D,D,D,B,C,A,B,B,C,C,A
30_17231813707161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231868241351.png,D,E,E,B,A,C,B,B,A,D,D,C,C,C,C,B,D,A,D,D,B,A,B,E,E,A,D,C,A,B,B,B,D,B,C,D,D,B,A,B,C,B,A,B,C,C,D,A,C,D,B,B,A,B,B,C,A,C,C,D,B,C
30_17231802551261.png,E,D,E,B,B,D,A,D,D,B,D,D,C,A,E,D,E,C,D,A,B,D,D,D,C,E,E,D,C,D,A,C,A,C,A,A,A,C,A,D,D,A,B,A,A,A,C,C,B,C,A,A,C,D,A,C,B,B,B,C,C,B
30_17231818177151.png,*,A,A,B,B,E,A,A,E,D,E,D,A,B,C,A,E,B,A,E,B,B,D,D,E,B,A,A,A,A,D,B,D,B,B,C,C,A,C,B,D,C,D,A,C,B,D,A,A,B,D,A,B,B,A,D,C,C,C,A,B,C
30_17231820891141.png,A,A,E,D,D,A,D,A,E,D,C,D,B,B,B,B,B,E,E,E,C,D,C,E,E,B,E,A,C,C,D,D,A,B,B,C,B,B,E,D,D,A,B,B,C,B,D,A,A,B,A,A,B,B,A,A,C,C,B,A,D,C
30_17231881477161.png,C,C,C,D,C,B,B,D,B,D,E,D,D,B,A,C,B,C,A,A,D,B,A,A,E,B,C,C,C,A,C,C,D,C,B,C,C,A,A,D,A,C,C,A,D,B,B,A,A,B,A,C,C,#,B,A,B,A,A,A,C,A
30_17231911291271.png,A,E,C,C,D,B,C,C,B,E,D,B,B,C,#,D,A,#,B,E,B,D,D,E,D,A,B,E,A,E,D,D,D,B,B,A,D,B,D,B,B,C,D,C,A,C,B,C,C,C,C,B,C,C,D,D,A,C,B,C,B,C
30_17231822457181.png,A,B,C,D,B,D,E,B,B,E,A,D,A,A,C,A,A,A,B,B,D,A,E,A,C,E,C,D,A,A,E,A,A,D,A,D,A,B,D,B,A,D,D,C,C,B,D,B,D,B,A,C,B,D,C,B,C,C,B,B,A,A
30_17231824061261.png,C,A,A,B,D,D,A,D,D,A,D,B,C,A,A,C,E,C,D,A,B,D,C,E,B,B,A,E,C,D,A,C,A,C,A,A,C,A,D,A,D,B,B,A,B,C,B,B,B,C,A,D,C,C,C,B,A,B,B,C,B,C
30_17232178757151.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231882017161.png,C,D,C,D,C,D,E,D,B,D,C,E,C,C,E,C,A,E,A,B,C,A,C,A,D,B,B,B,A,C,C,A,C,C,D,C,D,A,C,D,A,#,#,C,A,D,B,A,A,C,A,#,#,#,E,A,B,A,C,C,D,D
30_17231906011281.png,E,E,D,E,D,E,B,B,C,A,B,C,B,B,D,E,A,A,B,C,C,E,D,B,D,E,C,B,D,B,B,C,B,C,A,D,C,C,B,A,D,B,C,D,D,A,A,A,B,A,A,A,B,A,D,A,A,B,A,D,B,B
30_17231909031271.png,C,A,A,B,B,B,C,B,D,B,A,B,B,C,D,A,C,B,E,A,D,A,C,D,C,E,B,E,A,B,B,B,C,B,A,C,D,C,B,E,B,C,A,E,B,C,A,D,C,C,A,B,A,C,C,E,A,C,A,A,C,A
30_1723188016491.png,C,A,D,C,C,D,C,D,A,A,E,D,D,E,C,A,D,C,D,C,D,A,A,A,C,C,D,C,A,D,B,B,A,C,A,A,D,D,D,D,B,B,B,A,A,D,B,C,B,C,A,C,A,C,D,D,B,B,B,C,B,A
30_17231862621261.png,*,C,*,D,B,D,A,D,E,A,D,C,*,*,D,C,E,C,D,B,*,D,*,*,A,B,*,E,A,D,B,C,A,C,A,A,C,B,D,C,D,B,B,A,A,B,B,A,B,C,A,D,B,A,D,D,A,B,B,C,C,A
30_17231869017181.png,A,E,D,A,B,A,C,A,B,E,B,C,A,A,D,C,D,A,B,B,D,A,B,E,C,B,A,C,A,D,A,D,A,C,B,A,B,C,D,A,A,B,C,C,B,B,E,B,D,B,B,A,B,C,C,E,C,C,B,B,D,A
30_17231881467161.png,D,D,D,D,B,E,A,D,B,B,C,E,C,D,C,C,B,D,A,D,C,A,A,C,A,B,B,B,D,B,E,C,D,C,B,B,C,B,C,A,A,#,#,A,A,A,C,B,A,C,A,#,#,#,A,B,B,A,A,B,C,B
30_17231895317181.png,B,D,B,B,D,C,E,A,B,#,B,B,D,A,C,D,C,A,B,B,D,D,E,D,C,A,C,C,A,D,E,A,A,C,A,A,B,A,D,A,A,B,C,E,D,C,D,C,D,B,B,A,B,C,E,E,C,B,B,A,D,A
30_17231824577631.png,E,C,*,E,E,C,A,E,B,D,E,E,A,D,E,A,D,D,D,C,B,B,B,C,D,A,D,E,D,D,C,D,A,C,A,A,C,D,E,D,B,A,D,E,C,B,D,A,D,D,B,A,C,D,B,C,C,A,A,D,B,B
30_17231813447161.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
30_17231813457161.png,E,D,C,D,C,D,E,D,A,C,C,E,C,B,D,A,*,D,B,A,C,E,E,A,B,B,D,B,B,C,C,B,D,C,B,A,B,B,E,C,A,#,#,C,B,C,A,C,A,C,E,#,#,#,C,D,B,A,A,A,A,A
